,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
5803,196.0,2,23,6.51,1,0,23
5804,41.0,1,5,1.38,19,267,5
5805,207.0,30,9,2.55,2,91,9
5806,165.0,2,2,0.6,2,264,2
5807,288.0,1,7,2.21,1,304,7
5808,146.0,1,15,3.88,4,360,15
5809,124.0,30,1,1.0,12,365,1
5810,58.0,1,26,7.72,3,0,26
5811,129.0,2,0,,1,179,0
5812,194.0,2,10,2.65,1,326,10
5813,183.0,1,25,6.7,1,0,25
5814,127.0,30,1,0.4,134,100,1
5815,208.0,1,1,0.29,4,354,1
5816,123.0,1,13,4.43,4,0,13
5817,500.0,180,0,,1,269,0
5818,160.0,30,2,0.69,134,127,2
5819,,2,7,2.0,1,0,7
5820,177.0,3,8,2.2,21,0,8
5821,155.0,2,0,,1,68,0
5822,110.0,1,6,1.98,1,172,6
5823,150.0,30,1,0.36,2,174,1
5824,42.0,1,4,1.08,19,265,4
5825,117.0,30,1,0.4,1,312,1
5826,90.0,1,0,,19,269,0
5827,83.0,2,4,1.29,3,294,4
5828,150.0,30,0,,2,99,0
5829,425.0,4,0,,30,265,0
5830,288.0,1,5,1.67,1,73,5
5831,199.0,30,0,,1,269,0
5832,41.0,1,2,0.55,19,262,2
5833,111.0,3,9,2.87,1,72,9
5834,259.0,2,4,1.12,4,90,4
5835,120.0,30,1,0.67,1,246,1
5836,41.0,1,2,0.58,19,270,2
5837,43.0,1,4,1.07,19,0,4
5838,708.0,1,8,2.14,1,152,8
5839,900.0,3,6,1.78,21,38,6
5840,353.0,1,0,,11,165,0
5841,78.0,1,0,,19,269,0
5842,55.0,1,2,0.63,19,270,2
5843,71.0,1,0,,11,168,0
5844,71.0,1,2,0.74,11,169,2
5845,71.0,1,2,0.6,11,169,2
5846,71.0,1,0,,11,165,0
5847,70.0,1,4,1.18,11,169,4
5848,70.0,1,1,0.3,11,165,1
5849,200.0,30,0,,1,269,0
5850,,90,0,,1,263,0
5851,83.0,2,11,3.33,2,261,11
5852,195.0,2,11,3.03,1,21,11
5853,129.0,2,3,1.11,1,150,3
5854,,30,0,,1,0,0
5855,194.0,2,7,3.23,3,12,7
5856,97.0,30,2,0.8,26,200,2
5857,120.0,30,0,,9,131,0
5858,75.0,1,2,0.63,3,253,2
5859,114.0,5,0,,1,169,0
5860,125.0,1,11,3.0,4,90,11
5861,178.0,1,6,1.71,4,71,6
5862,140.0,30,0,,9,160,0
5863,160.0,1,2,0.59,3,179,2
5864,130.0,1,4,1.11,3,179,4
5865,75.0,30,1,0.68,134,217,1
5866,150.0,31,0,,1,269,0
5867,104.0,30,0,,134,236,0
5868,103.0,30,2,0.74,134,142,2
5869,208.0,2,4,1.09,1,271,4
5870,128.0,30,0,,26,241,0
5871,163.0,30,0,,1,124,0
5872,50.0,1,0,,4,243,0
5873,110.0,1,9,2.45,3,269,9
5874,50.0,1,0,,4,243,0
5875,189.0,2,11,3.24,1,80,11
5876,72.0,1,16,6.76,6,137,16
5877,41.0,5,1,0.29,19,270,1
5878,165.0,2,12,3.53,1,161,12
5879,150.0,1,13,3.64,1,268,13
5880,145.0,30,0,,2,86,0
5881,399.0,2,6,3.1,3,341,6
5882,154.0,2,7,2.0,2,0,7
5883,158.0,1,7,4.47,2,98,7
5884,105.0,1,9,2.57,43,0,9
5885,126.0,1,32,10.43,1,0,32
5886,193.0,1,5,2.83,43,0,5
5887,71.0,3,2,0.72,17,74,2
5888,119.0,30,1,1.0,11,266,1
5889,162.0,3,9,2.67,5,78,9
5890,39.0,9,0,,19,270,0
5891,155.0,90,13,4.38,1,0,13
5892,65.0,30,0,,19,270,0
5893,39.0,30,0,,7,221,0
5894,110.0,2,3,2.73,1,215,3
5895,58.0,30,0,,2,176,0
5896,560.0,2,0,,1,363,0
5897,146.0,30,1,0.56,1,160,1
5898,50.0,3,2,0.65,17,69,2
5899,150.0,30,0,,1,19,0
5900,185.0,30,0,,42,146,0
5901,157.0,30,1,0.83,42,265,1
5902,298.0,2,2,0.74,8,172,2
5903,167.0,2,3,0.88,2,159,3
5904,96.0,2,15,4.33,1,240,15
5905,193.0,30,1,1.0,134,211,1
5906,55.0,1,17,5.37,2,13,17
5907,300.0,30,0,,1,269,0
5908,136.0,1,6,2.4,43,0,6
5909,69.0,1,1,0.36,6,59,1
5910,140.0,1,1,1.0,6,189,1
5911,97.0,30,0,,3,180,0
5912,160.0,30,0,,42,180,0
5913,135.0,30,1,0.68,42,161,1
5914,120.0,30,1,0.55,26,135,1
5915,104.0,30,1,0.7,26,210,1
5916,127.0,2,5,1.53,1,43,5
5917,118.0,1,3,0.97,3,270,3
5918,108.0,1,2,0.65,3,270,2
5919,126.0,2,2,1.09,1,179,2
5920,176.0,30,7,2.33,134,259,7
5921,95.0,30,1,0.43,134,198,1
5922,71.0,9,0,,19,270,0
5923,43.0,1,0,,19,270,0
5924,113.0,2,4,1.26,1,163,4
5925,154.0,1,11,4.52,1,163,11
5926,140.0,3,3,0.89,2,161,3
5927,110.0,2,2,2.0,1,159,2
5928,106.0,2,0,,1,78,0
5929,209.0,1,8,2.86,43,0,8
5930,125.0,30,0,,1,32,0
5931,219.0,3,5,4.55,1,148,5
5932,126.0,1,5,4.55,1,176,5
5933,64.0,1,15,5.11,4,0,15
5934,600.0,3,5,1.81,1,155,5
5935,410.0,31,0,,1,263,0
5936,71.0,2,24,7.5,3,0,24
5937,144.0,1,7,2.36,43,0,7
5938,111.0,30,0,,10,50,0
5939,215.0,2,8,2.58,1,81,8
5940,499.0,1,5,2.0,1,72,5
5941,118.0,30,1,0.91,1,345,1
5942,307.0,1,4,1.28,2,159,4
5943,75.0,2,12,3.71,2,87,12
5944,146.0,2,14,4.08,1,17,14
5945,68.0,2,8,2.55,2,359,8
5946,61.0,1,21,6.49,2,16,21
5947,328.0,1,10,2.91,2,210,10
5948,161.0,30,1,0.71,1,365,1
5949,200.0,30,3,1.05,9,49,3
5950,136.0,1,10,3.57,1,0,10
5951,142.0,2,1,0.88,2,165,1
5952,112.0,1,1,0.34,2,165,1
5953,128.0,30,0,,1,268,0
5954,155.0,30,0,,1,0,0
5955,148.0,30,3,2.31,5,60,3
5956,160.0,30,0,,1,263,0
5957,100.0,2,0,,2,158,0
5958,123.0,1,21,6.43,2,58,21
5959,76.0,2,16,5.0,2,0,16
5960,120.0,1,1,0.47,2,224,1
5961,140.0,1,4,2.03,1,266,4
5962,64.0,7,2,0.8,8,270,2
5963,39.0,1,1,0.32,8,269,1
5964,40.0,30,0,,19,270,0
5965,102.0,2,1,0.37,2,269,1
5966,120.0,20,0,,2,265,0
5967,39.0,9,1,0.4,19,270,1
5968,428.0,1,1,0.56,3,269,1
5969,99.0,1,16,5.65,3,0,16
5970,75.0,30,0,,2,137,0
5971,65.0,7,0,,19,270,0
5972,50.0,31,1,0.67,3,269,1
5973,200.0,1,0,,1,269,0
5974,19.0,30,2,1.0,8,90,2
5975,72.0,30,1,1.0,26,249,1
5976,96.0,30,1,1.0,3,216,1
5977,132.0,3,6,3.6,1,250,6
5978,,1,22,6.8,1,0,22
5979,160.0,30,0,,1,218,0
5980,66.0,6,3,0.96,4,164,3
5981,170.0,1,2,0.91,2,167,2
5982,235.0,1,1,1.0,1,89,1
5983,70.0,1,0,,4,229,0
5984,177.0,3,4,1.85,1,82,4
5985,127.0,2,8,3.2,2,137,8
5986,124.0,30,1,1.0,134,260,1
5987,121.0,1,0,,2,153,0
5988,176.0,2,11,3.63,1,0,11
5989,250.0,1,4,1.35,1,191,4
5990,159.0,2,4,3.64,1,42,4
5991,57.0,1,7,2.63,8,174,7
5992,96.0,30,0,,1,145,0
5993,125.0,30,2,1.11,1,225,2
5994,108.0,30,1,0.86,134,140,1
5995,41.0,6,0,,8,270,0
5996,780.0,2,0,,1,265,0
5997,225.0,90,0,,1,365,0
5998,38.0,30,2,1.13,8,335,2
5999,63.0,2,4,3.24,1,7,4
6000,,30,0,,1,0,0
6001,68.0,2,12,3.83,6,0,12
6002,211.0,1,1,1.0,3,103,1
6003,58.0,1,10,3.85,8,0,10
6004,45.0,30,0,,5,88,0
6005,97.0,1,2,0.72,5,0,2
6006,89.0,1,4,1.46,5,79,4
6007,103.0,1,1,0.42,5,90,1
6008,475.0,3,0,,1,179,0
6009,92.0,1,22,8.25,1,39,22
6010,66.0,1,0,,8,31,0
6011,79.0,2,3,1.06,3,285,3
6012,95.0,2,6,2.0,3,339,6
6013,41.0,1,0,,19,270,0
6014,66.0,1,0,,8,44,0
6015,66.0,1,0,,8,40,0
6016,66.0,1,0,,8,45,0
6017,66.0,1,0,,8,33,0
6018,148.0,1,6,2.14,1,269,6
6019,162.0,1,0,,5,65,0
6020,117.0,1,2,0.75,5,82,2
6021,66.0,1,1,0.56,8,44,1
6022,66.0,1,2,0.86,8,33,2
6023,66.0,1,0,,6,142,0
6024,68.0,1,0,,6,148,0
6025,66.0,1,0,,6,144,0
6026,68.0,1,0,,6,134,0
6027,66.0,1,1,0.33,6,110,1
6028,101.0,30,2,0.95,9,312,2
6029,406.0,1,14,4.47,2,67,14
6030,399.0,21,0,,1,139,0
6031,150.0,31,0,,3,269,0
6032,69.0,30,1,0.75,1,45,1
6033,148.0,2,8,2.67,1,212,8
6034,103.0,7,0,,7,179,0
6035,60.0,30,0,,1,90,0
6036,,30,0,,4,0,0
6037,166.0,30,0,,3,269,0
6038,130.0,2,6,2.34,2,152,6
6039,54.0,1,0,,18,196,0
6040,96.0,3,7,2.53,2,118,7
6041,78.0,30,0,,134,0,0
6042,,1,0,,1,179,0
6043,101.0,1,20,7.69,4,0,20
6044,99.0,1,10,3.3,2,136,10
6045,128.0,30,0,,1,51,0
6046,170.0,1,1,0.51,1,233,1
6047,279.0,1,14,5.12,2,0,14
6048,66.0,30,0,,2,182,0
6049,,30,0,,1,180,0
6050,90.0,30,1,1.0,134,343,1
6051,106.0,1,19,6.79,5,0,19
6052,130.0,3,9,3.42,1,0,9
6053,170.0,2,10,3.37,4,60,10
6054,163.0,1,8,2.86,1,0,8
6055,59.0,1,0,,18,252,0
6056,71.0,1,2,0.73,18,0,2
6057,423.0,2,1,0.56,1,174,1
6058,146.0,1,0,,1,325,0
6059,350.0,1,0,,2,191,0
6060,128.0,30,1,1.0,4,0,1
6061,392.0,2,0,,2,269,0
6062,57.0,1,0,,9,240,0
6063,170.0,1,4,1.48,4,0,4
6064,333.0,1,1,0.91,1,247,1
6065,135.0,30,0,,5,102,0
6066,140.0,30,4,1.46,2,18,4
6067,213.0,2,4,1.48,2,156,4
6068,35.0,1,13,5.13,3,74,13
6069,170.0,1,3,2.0,4,49,3
6070,45.0,1,10,4.17,6,27,10
6071,67.0,1,0,,7,55,0
6072,98.0,2,2,0.9,1,69,2
6073,97.0,2,4,1.6,1,154,4
6074,115.0,1,3,1.25,1,256,3
6075,185.0,1,2,1.13,1,361,2
6076,260.0,1,1,0.71,2,43,1
6077,930.0,1,0,,2,243,0
6078,89.0,2,8,2.73,1,0,8
6079,312.0,1,6,2.2,1,303,6
6080,200.0,30,0,,4,89,0
6081,,1,7,2.76,1,0,7
6082,141.0,30,0,,3,364,0
6083,124.0,30,0,,43,89,0
6084,139.0,1,8,2.96,4,107,8
6085,120.0,30,0,,42,189,0
6086,198.0,30,0,,2,192,0
6087,186.0,30,0,,1,0,0
6088,129.0,1,3,1.08,1,3,3
6089,295.0,30,0,,1,335,0
6090,111.0,30,1,0.91,1,69,1
6091,300.0,2,0,,2,262,0
6092,100.0,1,3,1.7,2,314,3
6093,1350.0,2,1,0.55,3,217,1
6094,57.0,1,6,2.95,2,71,6
6095,100.0,2,6,2.81,1,149,6
6096,68.0,1,19,6.95,5,66,19
6097,365.0,1,0,,1,3,0
6098,62.0,1,1,0.68,4,89,1
6099,111.0,30,1,0.68,2,202,1
6100,63.0,1,0,,4,99,0
6101,64.0,1,1,0.44,4,0,1
6102,207.0,1,0,,4,79,0
6103,128.0,30,1,1.0,4,144,1
6104,79.0,1,11,4.85,1,196,11
6105,143.0,30,0,,1,179,0
6106,55.0,1,2,0.83,4,171,2
6107,151.0,32,0,,4,180,0
6108,199.0,12,1,0.4,1,165,1
6109,132.0,1,5,1.88,6,336,5
6110,50.0,30,0,,1,270,0
6111,55.0,7,1,0.94,4,45,1
6112,64.0,1,6,2.4,8,0,6
6113,58.0,1,10,4.05,8,270,10
6114,120.0,1,24,8.78,1,37,24
6115,58.0,1,9,3.65,8,204,9
6116,111.0,1,14,5.92,2,325,14
6117,119.0,1,10,3.66,43,119,10
6118,180.0,2,5,2.78,1,82,5
6119,199.0,30,0,,1,200,0
6120,169.0,2,7,2.8,1,245,7
6121,350.0,30,0,,2,36,0
6122,144.0,1,2,0.8,2,269,2
6123,45.0,30,0,,3,27,0
6124,194.0,30,1,0.63,3,89,1
6125,200.0,30,0,,3,89,0
6126,320.0,30,0,,3,78,0
6127,97.0,1,0,,10,142,0
6128,,30,0,,1,0,0
6129,220.0,1,0,,3,269,0
6130,160.0,30,0,,4,199,0
6131,136.0,1,25,9.62,1,0,25
6132,368.0,3,0,,2,16,0
6133,153.0,1,2,1.02,10,131,2
6134,150.0,1,1,1.0,2,262,1
6135,142.0,3,5,2.54,2,95,5
6136,123.0,1,6,4.29,1,145,6
6137,229.0,30,0,,2,192,0
6138,270.0,30,0,,7,154,0
6139,97.0,1,1,0.4,5,0,1
6140,196.0,30,0,,1,264,0
6141,133.0,1,3,1.45,6,335,3
6142,132.0,30,0,,4,167,0
6143,130.0,30,0,,4,208,0
6144,115.0,30,0,,42,99,0
6145,70.0,4,2,1.11,3,71,2
6146,89.0,30,0,,4,154,0
6147,599.0,30,0,,4,117,0
6148,,30,0,,1,192,0
6149,140.0,30,0,,1,269,0
6150,125.0,30,1,1.0,4,89,1
6151,100.0,2,5,2.78,1,0,5
6152,177.0,1,2,1.82,2,270,2
6153,135.0,2,12,4.93,16,192,12
6154,,1,0,,1,73,0
6155,117.0,1,3,1.73,1,112,3
6156,124.0,1,5,2.54,43,0,5
6157,744.0,1,0,,8,248,0
6158,50.0,3,0,,4,269,0
6159,141.0,1,19,9.66,1,193,19
6160,123.0,2,8,3.64,1,47,8
6161,373.0,2,0,,1,88,0
6162,129.0,1,0,,1,179,0
6163,734.0,30,2,1.25,2,248,2
6164,125.0,30,0,,11,254,0
6165,800.0,1,1,0.56,1,176,1
6166,293.0,30,0,,1,362,0
6167,65.0,30,1,1.0,26,150,1
6168,72.0,30,0,,26,129,0
6169,93.0,30,0,,26,209,0
6170,104.0,30,0,,26,99,0
6171,170.0,30,0,,1,72,0
6172,80.0,30,0,,26,172,0
6173,227.0,3,15,6.43,1,0,15
6174,499.0,1,0,,3,252,0
6175,163.0,30,0,,1,216,0
6176,127.0,1,8,3.53,1,73,8
6177,361.0,2,4,1.94,1,312,4
6178,95.0,30,4,1.79,1,90,4
6179,114.0,1,7,2.96,43,120,7
6180,95.0,1,3,1.64,1,18,3
6181,146.0,7,3,1.55,1,252,3
6182,395.0,2,6,3.67,134,37,6
6183,120.0,28,1,1.0,1,241,1
6184,20.0,30,0,,6,269,0
6185,75.0,30,0,,3,269,0
6186,999.0,1,0,,11,270,0
6187,70.0,30,0,,1,218,0
6188,110.0,1,10,5.88,1,126,10
6189,140.0,30,0,,3,217,0
6190,100.0,1,7,3.04,1,256,7
6191,166.0,2,7,3.82,1,0,7
6192,247.0,2,4,1.79,1,260,4
6193,132.0,1,1,1.0,11,202,1
6194,108.0,214,0,,1,267,0
6195,109.0,1,2,0.92,2,241,2
6196,81.0,3,1,1.0,2,104,1
6197,257.0,3,2,1.09,3,92,2
6198,88.0,30,0,,1,153,0
6199,500.0,2,1,0.44,1,302,1
6200,150.0,1,2,0.88,1,71,2
6201,,1,3,1.45,1,0,3
6202,179.0,1,1,1.0,1,9,1
6203,186.0,2,2,1.28,1,209,2
6204,133.0,1,7,3.56,1,0,7
6205,160.0,1,0,,2,286,0
6206,66.0,30,1,1.0,134,346,1
6207,191.0,1,1,1.0,1,0,1
6208,999.0,1,0,,1,269,0
6209,227.0,2,2,1.07,2,202,2
6210,120.0,1,14,6.09,2,0,14
6211,120.0,30,0,,1,333,0
6212,112.0,1,1,1.0,1,0,1
6213,133.0,1,0,,1,178,0
6214,51.0,1,4,1.85,2,63,4
6215,40.0,1,7,3.62,3,69,7
6216,174.0,1,13,6.96,1,28,13
6217,200.0,28,0,,2,89,0
6218,110.0,1,0,,7,88,0
6219,,4,0,,2,0,0
6220,95.0,1,7,3.39,2,185,7
6221,260.0,14,1,0.59,1,0,1
6222,395.0,30,0,,1,267,0
6223,107.0,30,0,,1,129,0
6224,169.0,30,0,,1,92,0
6225,150.0,3,0,,1,297,0
6226,126.0,2,6,3.0,5,16,6
6227,135.0,1,1,0.56,1,339,1
6228,266.0,7,1,0.49,1,223,1
6229,125.0,2,0,,2,17,0
6230,99.0,30,0,,134,227,0
6231,150.0,30,0,,1,269,0
6232,300.0,1,0,,2,269,0
6233,42.0,30,0,,6,100,0
6234,58.0,30,0,,4,15,0
6235,157.0,2,3,1.7,1,46,3
6236,,30,13,6.61,3,0,13
6237,299.0,1,0,,2,88,0
6238,165.0,2,0,,1,70,0
6239,191.0,2,0,,2,265,0
6240,280.0,2,0,,1,165,0
6241,175.0,2,3,1.67,1,0,3
6242,150.0,1,4,1.9,1,0,4
6243,150.0,30,0,,1,269,0
6244,25.0,28,0,,4,222,0
6245,227.0,30,0,,2,269,0
6246,87.0,30,0,,1,70,0
6247,205.0,2,6,4.0,1,202,6
6248,236.0,30,0,,1,89,0
6249,73.0,1,0,,5,25,0
6250,76.0,1,2,1.5,5,26,2
6251,76.0,2,0,,5,139,0
6252,259.0,90,0,,1,268,0
6253,110.0,30,0,,1,148,0
6254,169.0,2,1,0.58,4,80,1
6255,51.0,1,5,2.78,3,49,5
6256,150.0,30,0,,42,101,0
6257,99.0,1,6,4.62,1,0,6
6258,129.0,90,0,,1,219,0
6259,220.0,30,0,,2,179,0
6260,2400.0,1,0,,1,58,0
6261,115.0,3,3,1.64,21,21,3
6262,169.0,30,0,,1,269,0
6263,68.0,1,3,1.7,3,99,3
6264,131.0,2,3,1.67,1,74,3
6265,99.0,30,0,,1,161,0
6266,70.0,1,3,3.0,1,252,3
6267,164.0,2,3,1.8,5,130,3
6268,250.0,180,0,,1,269,0
6269,208.0,1,4,3.75,2,2,4
6270,60.0,1,1,1.0,7,89,1
6271,39.0,2,0,,5,77,0
6272,58.0,1,1,0.61,3,94,1
6273,66.0,30,0,,134,251,0
6274,99.0,30,0,,134,226,0
6275,305.0,1,2,1.87,1,173,2
6276,148.0,1,4,2.55,43,105,4
6277,212.0,3,0,,2,71,0
6278,68.0,1,0,,7,90,0
6279,96.0,30,0,,1,209,0
6280,128.0,2,0,,1,169,0
6281,120.0,30,0,,1,0,0
6282,126.0,1,9,5.09,1,149,9
6283,,1,0,,1,74,0
6284,70.0,30,0,,6,100,0
6285,300.0,30,0,,2,139,0
6286,76.0,30,1,0.64,134,313,1
6287,,30,0,,1,87,0
6288,280.0,2,0,,3,1,0
6289,68.0,1,6,4.09,3,74,6
6290,104.0,1,15,9.38,3,99,15
6291,99.0,1,1,0.56,10,29,1
6292,250.0,2,1,1.0,1,258,1
6293,109.0,30,0,,4,179,0
6294,169.0,30,0,,6,4,0
6295,104.0,2,6,3.83,1,164,6
6296,199.0,1,2,2.0,2,73,2
6297,109.0,2,12,8.18,1,0,12
6298,,3,2,1.58,1,0,2
6299,549.0,3,1,1.0,1,75,1
6300,82.0,30,1,1.0,1,191,1
6301,181.0,30,0,,1,269,0
6302,155.0,3,1,1.0,1,184,1
6303,83.0,1,0,,1,167,0
6304,159.0,1,2,1.36,1,90,2
6305,70.0,1,0,,20,204,0
6306,170.0,30,0,,134,215,0
6307,,10,0,,1,54,0
6308,104.0,30,0,,26,225,0
6309,180.0,2,1,1.0,1,76,1
6310,,1,0,,1,49,0
6311,128.0,1,0,,1,237,0
6312,110.0,1,0,,1,269,0
6313,71.0,2,4,2.67,3,117,4
6314,91.0,1,8,4.71,1,224,8
6315,241.0,1,0,,2,90,0
6316,,30,0,,1,269,0
6317,1299.0,2,0,,3,356,0
6318,180.0,30,0,,9,143,0
6319,104.0,6,1,1.0,1,203,1
6320,200.0,30,0,,9,143,0
6321,240.0,2,0,,2,45,0
6322,96.0,1,5,3.85,1,61,5
6323,190.0,7,0,,2,164,0
6324,51.0,30,0,,134,194,0
6325,100.0,1,15,9.78,3,66,15
6326,104.0,1,13,8.13,3,90,13
6327,85.0,30,0,,4,269,0
6328,208.0,30,2,2.0,5,1,2
6329,169.0,2,2,1.28,4,64,2
6330,128.0,30,0,,1,226,0
6331,80.0,2,6,6.0,1,110,6
6332,111.0,30,0,,1,161,0
6333,187.0,1,6,6.0,1,52,6
6334,187.0,1,8,6.86,8,98,8
6335,,1,0,,1,45,0
6336,,1,0,,1,43,0
6337,145.0,1,0,,1,43,0
6338,217.0,1,2,2.0,1,40,2
6339,160.0,1,6,4.19,8,50,6
6340,200.0,30,0,,1,269,0
6341,110.0,2,0,,1,77,0
6342,2000.0,1,0,,1,269,0
6343,105.0,30,0,,1,162,0
6344,336.0,2,0,,1,269,0
6345,62.0,1,1,1.0,1,200,1
6346,,1,0,,2,70,0
6347,140.0,1,2,1.82,3,0,2
6348,201.0,2,1,1.0,2,13,1
6349,145.0,1,7,5.25,8,119,7
6350,84.0,1,1,0.77,3,77,1
6351,473.0,1,0,,1,171,0
6352,74.0,1,1,1.0,3,258,1
6353,158.0,1,11,8.05,8,0,11
6354,133.0,1,1,1.0,1,46,1
6355,105.0,1,0,,1,49,0
6356,,1,0,,1,44,0
6357,143.0,1,2,2.0,1,55,2
6358,,1,0,,1,42,0
6359,137.0,1,0,,1,0,0
6360,139.0,1,1,1.0,1,41,1
6361,120.0,1,1,1.0,1,46,1
6362,128.0,1,0,,1,35,0
6363,120.0,1,1,1.0,1,36,1
6364,99.0,1,0,,1,49,0
6365,103.0,2,0,,43,112,0
6366,186.0,1,5,4.41,8,0,5
6367,89.0,1,0,,16,180,0
6368,296.0,1,6,5.14,8,166,6
6369,,1,0,,1,269,0
6370,99.0,1,0,,16,159,0
6371,107.0,1,0,,16,152,0
6372,125.0,4,1,1.0,1,26,1
6373,161.0,1,12,8.0,8,172,12
6374,150.0,30,0,,1,89,0
6375,198.0,2,0,,9,39,0
6376,158.0,2,0,,9,39,0
6377,200.0,14,0,,1,33,0
6378,139.0,1,8,5.45,1,42,8
6379,84.0,1,0,,2,256,0
6380,140.0,4,0,,2,199,0
6381,89.0,30,0,,16,179,0
6382,110.0,2,5,3.49,1,70,5
6383,128.0,1,0,,1,269,0
6384,85.0,2,2,2.0,1,114,2
6385,65.0,30,0,,8,261,0
6386,53.0,30,0,,8,261,0
6387,53.0,30,0,,8,250,0
6388,288.0,1,0,,1,163,0
6389,102.0,1,3,2.57,16,135,3
6390,250.0,1,0,,1,222,0
6391,110.0,1,1,0.91,1,256,1
6392,172.0,90,0,,13,246,0
6393,119.0,2,0,,1,246,0
6394,117.0,1,6,6.0,1,0,6
6395,193.0,1,3,2.65,1,272,3
6396,89.0,1,2,1.82,1,250,2
6397,,30,0,,2,269,0
6398,97.0,1,5,4.55,1,67,5
6399,96.0,30,0,,134,351,0
6400,70.0,2,4,2.93,1,255,4
6401,118.0,30,0,,3,269,0
6402,364.0,1,1,1.0,1,247,1
6403,163.0,2,0,,1,226,0
6404,50.0,7,0,,4,29,0
6405,89.0,1,0,,16,182,0
6406,119.0,30,0,,11,278,0
6407,78.0,30,0,,16,233,0
6408,93.0,1,0,,16,208,0
6409,99.0,1,2,1.82,2,20,2
6410,74.0,1,0,,16,214,0
6411,110.0,3,2,1.87,5,18,2
6412,115.0,3,2,1.58,5,31,2
6413,180.0,2,3,3.0,1,188,3
6414,60.0,7,2,2.0,2,270,2
6415,125.0,30,0,,1,278,0
6416,132.0,1,0,,1,86,0
6417,110.0,30,0,,1,0,0
6418,50.0,7,1,1.0,4,33,1
6419,146.0,30,0,,134,41,0
6420,99.0,30,0,,1,95,0
6421,315.0,1,8,6.67,4,289,8
6422,286.0,1,5,4.17,4,316,5
6423,130.0,30,0,,1,153,0
6424,92.0,2,0,,2,14,0
6425,183.0,1,1,1.0,2,46,1
6426,40.0,30,0,,1,178,0
6427,125.0,3,0,,1,269,0
6428,103.0,31,0,,1,269,0
6429,66.0,1,4,4.0,3,70,4
6430,494.0,1,0,,3,338,0
6431,148.0,1,0,,1,36,0
6432,125.0,2,1,1.0,1,345,1
6433,92.0,1,1,1.0,16,209,1
6434,126.0,2,1,0.94,2,0,1
6435,80.0,30,0,,3,287,0
6436,65.0,1,8,6.86,3,158,8
6437,221.0,2,0,,1,164,0
6438,84.0,1,5,4.29,3,0,5
6439,89.0,1,0,,16,192,0
6440,,30,0,,1,0,0
6441,275.0,1,2,2.0,1,237,2
6442,80.0,1,0,,3,82,0
6443,200.0,3,1,1.0,5,219,1
6444,144.0,2,2,1.76,1,199,2
6445,193.0,1,0,,2,35,0
6446,123.0,1,4,4.0,2,0,4
6447,237.0,30,0,,1,61,0
6448,49.0,1,4,4.0,6,76,4
6449,141.0,30,0,,42,189,0
6450,145.0,2,1,1.0,1,144,1
6451,239.0,30,0,,1,88,0
6452,92.0,1,0,,2,269,0
6453,150.0,21,1,1.0,2,68,1
6454,98.0,30,0,,3,269,0
6455,58.0,30,0,,1,2,0
6456,89.0,1,3,3.0,3,8,3
6457,35.0,30,0,,134,333,0
6458,120.0,30,0,,1,52,0
6459,127.0,1,5,4.55,1,51,5
6460,79.0,30,0,,1,54,0
6461,210.0,2,2,2.0,1,45,2
6462,90.0,2,1,1.0,5,359,1
6463,118.0,2,0,,1,0,0
6464,64.0,1,0,,18,216,0
6465,73.0,1,3,3.0,4,46,3
6466,114.0,2,0,,1,81,0
6467,134.0,3,1,1.0,1,77,1
6468,128.0,2,5,5.0,1,156,5
6469,102.0,1,5,5.0,3,0,5
6470,74.0,1,0,,5,365,0
6471,118.0,1,3,3.0,3,249,3
6472,45.0,30,0,,3,69,0
6473,74.0,2,2,2.0,5,364,2
6474,74.0,2,2,2.0,5,365,2
6475,38.0,30,0,,4,126,0
6476,287.0,1,0,,1,244,0
6477,47.0,1,1,1.0,4,83,1
6478,79.0,1,0,,9,39,0
6479,52.0,1,1,1.0,4,62,1
6480,150.0,1,6,6.0,1,328,6
6481,116.0,10,0,,1,70,0
6482,1600.0,7,0,,1,113,0
6483,45.0,28,0,,9,251,0
6484,111.0,30,0,,1,115,0
6485,85.0,30,0,,1,333,0
6486,131.0,1,0,,9,69,0
6487,175.0,2,0,,1,74,0
6488,40.0,30,0,,6,100,0
6489,90.0,30,0,,2,204,0
6490,486.0,3,2,2.0,1,63,2
6491,118.0,1,0,,9,39,0
6492,118.0,1,0,,9,39,0
6493,70.0,30,0,,26,176,0
6494,88.0,30,0,,26,147,0
6495,85.0,1,2,2.0,1,247,2
6496,79.0,30,0,,1,32,0
6497,160.0,30,0,,1,89,0
6498,89.0,1,0,,16,194,0
6499,97.0,1,0,,16,200,0
6500,552.0,2,4,3.75,1,0,4
6501,97.0,1,0,,16,161,0
6502,97.0,1,0,,16,185,0
6503,60.0,1,1,1.0,2,54,1
6504,170.0,1,2,2.0,1,350,2
6505,100.0,1,0,,16,269,0
6506,136.0,3,1,1.0,1,8,1
6507,126.0,30,0,,1,63,0
6508,185.0,185,0,,1,269,0
6509,50.0,1,1,1.0,1,226,1
6510,25.0,25,0,,9,220,0
6511,35.0,28,0,,9,253,0
6512,98.0,2,2,2.0,9,161,2
6513,95.0,2,0,,9,260,0
6514,92.0,2,0,,9,253,0
6515,78.0,2,1,1.0,9,253,1
6516,120.0,30,0,,2,305,0
